t,x,y,z,dx,dy,dz
0.0,50.009762700785465,40.03443029861959,10.004110535042866,-20.087041853184928,13.330293806391325,2.1781927989390937
0.24,45.2748827994974,44.323995834966716,10.51593382600146,-20.500633930462755,11.668377629687257,1.4812802606842297
0.48,40.474001234094615,48.55213818184939,11.04524550971001,-15.159864661164647,19.891317962908943,2.6665261660149326
0.72,35.781248477765615,52.49909490136536,11.673516873589623,-14.744846069734649,22.55983565019187,2.8961871860927886
0.96,31.422899427480527,56.285777783024216,12.315901269217568,-17.72223923313254,13.091170378512288,2.0997897253137126
1.2,27.30711155100336,59.7369284601092,13.020399350828235,-14.499080741856005,19.168953652967048,1.6884053701792254
1.44,23.583952272874022,62.68142402861179,13.753153699074172,-14.13877313764874,15.57582503558524,2.0990080316088324
1.68,20.234477941796264,65.34286825891506,14.54088772292767,-14.506403281332155,6.402342888789917,2.3787445813228487
1.92,17.243506774025676,67.52107467092584,15.31285752248054,-9.856331865868924,-2.4057145510596456,4.476675750924528
2.16,14.676017007907655,69.09743553248298,16.136134408523667,-8.867023325776472,0.5439246578398524,1.8851833287475301
2.4,12.4023863591624,70.75506889750616,16.943703242207686,-7.848441818829656,5.826458544881007,3.865339251726482
2.64,10.447629609564034,71.61649709414313,17.864108311237416,-5.768326942616227,1.3734340225146298,3.5670267978774746
2.88,8.78668891964424,72.65526840875155,18.66959063546984,-7.542599131175905,11.312372583960496,4.194152642013819
3.12,7.369056603752229,72.9533566581129,19.556342504266066,-4.33355160381916,-3.1639129583504655,1.3334832589825965
3.36,6.179566330100965,73.49839015185627,20.45509332812955,-5.493838344558469,-2.541920474377548,5.406873587073164
3.6,5.1845796378540765,73.56435826358083,21.298996614900833,-3.8266380663369546,3.3950388312332507,4.08890389938756
3.84,4.343499442483303,73.37254762462976,22.237998633770786,-2.980901185162111,3.8104882378052025,4.531956801034539
4.08,3.652611517915366,73.18726580923305,23.087801304880667,-2.8392419081397975,-12.55359407356218,5.7284050996418046
4.32,3.061276951333888,72.87005285611409,24.016726397846504,-2.4030136729025457,10.877611773665649,1.0763279987618262
4.5600000000000005,2.5719747290132173,72.63487897324168,24.8505813308348,-1.8485944038422417,-1.954193599032351,2.425549103188132
4.8,2.1593019252473034,72.02335937108806,25.70039305423225,-1.6592301138974506,-10.703407564216377,0.5301015296040532
5.04,1.8165653750033364,71.6382788056287,26.60237774369519,-1.3651567999516345,7.239536365784261,6.726072166364702
5.28,1.5337802999654084,71.06389527889918,27.439081107229086,-1.339473941782316,1.4850822388602865,-1.0961789850121022
5.5200000000000005,1.2946093106585659,70.35634593035122,28.308021143722296,-0.8224907572409421,-4.156722571849514,3.441219943543274
5.76,1.0906729133952016,69.78315660465108,29.074127767329674,-0.7339764375671578,-0.767920113019045,2.6556481732261545
