t,x,y,z,dx,dy,dz
0.0,5.015487524961976,7.000278754954554,11.953490399490864,24.235766079261367,-0.8616571260704475,110.66007218952656
0.03,5.494472366437917,6.926774275478215,12.123855900125738,16.130178035773497,14.500346486187937,18.194655035303185
0.06,5.878463955376124,6.877951020749051,12.332224719308101,-2.726778774645936,20.198688717330697,46.75041737919673
0.09,6.091366749247722,6.726892197239848,12.556540461628604,24.659576677674067,-16.109094584642662,-25.40619250218515
0.12,6.258060965134184,6.607883968205342,12.771682310567012,-1.1140391440444546,19.205756763610225,15.907324952852832
0.15,6.29808299679237,6.441171510718314,13.014430512440985,2.8797744868293194,8.906927015585097,10.06611207534388
0.18,6.34042176472863,6.256786492812352,13.119387964386759,10.331249792646759,-40.37248605247896,-42.17833352209982
0.21,6.275952569309771,6.068258434207808,13.22689661427759,-11.057470618063235,-25.881371080293775,2.9894549925311367
0.24,6.183305499235005,5.842022804394105,13.223791085044658,-18.697780869654707,-6.834693038827027,-11.777332704826222
0.27,6.090972942412698,5.620007329721703,13.22862448974333,-15.503081873617248,-28.3226264523355,-73.20922763860654
0.3,5.922102937907905,5.425516711723799,13.196891750718072,-25.083992604245395,-4.336707431583818,-1.3205323573056376
0.33,5.754982010912409,5.257986031186319,12.953939803758487,-2.9125837540077555,-14.551147247040717,-9.819517942331004
0.36,5.642680155130836,5.082057796327114,12.831674484278512,-5.140204283881758,-7.335641907007357,4.732681632570348
0.39,5.464653724577688,4.988998897823824,12.592938003604555,1.4415980372273225,-7.425260217645246,-78.33456507645224
0.42,5.323946670904199,4.927866852295104,12.37680735177238,-1.7073841792448547,-22.633788821343842,-3.1797046017200046
0.45,5.2070469415411935,4.845003130983916,12.273952196997486,7.270161828597338,-0.06683823294497415,7.888980719589199
0.48,5.147166437089811,4.839713864434444,11.936789951112075,-0.7881111768474511,-3.5253213973551283,2.098223848919588
0.51,5.044770695646889,4.882854507613618,11.768698088187081,-4.098908449403552,15.1774298953369,-47.31727337849952
0.54,5.033107657001297,4.937292850682282,11.538558386120346,-5.258861367717145,-7.480498019571314,-9.494293250711053
0.5700000000000001,4.979543444947591,5.013468513569632,11.391472056071764,2.552561848805908,-9.965312646386792,-69.03829276579017
0.6,5.016760836656724,5.117152900419963,11.241441847915853,-19.546712701447177,7.181324386042434,10.455141465896304
0.63,5.072779772854081,5.213264116307755,11.151603501615586,13.501213982913214,7.891156777161996,27.160522040940123
0.66,5.117340431739917,5.373461568164994,11.012613642018014,-10.47292347341454,31.189966356147124,31.120523263166433
0.6900000000000001,5.2230872130229,5.4993070573824525,10.960894116130449,-17.826785539016782,2.851839269458651,-40.13026698122758
0.72,5.32266284662283,5.649391585121463,10.952123768340684,15.857704141433715,5.241755963053038,29.816942462674888
0.75,5.440623514465799,5.850693506967311,10.998590208550311,10.768405273668122,-5.8261165490471285,-14.711240574488329
0.78,5.541075849238284,5.997149239255153,11.09675445946025,4.882143109734898,9.434574035516107,-11.777903981752388
0.81,5.65967172949458,6.135592956352884,11.161257028152601,3.104632948010021,29.427795021974816,24.931583553540804
0.84,5.828969620305329,6.201384806836658,11.322790260483503,27.70523453854139,6.8106643533024,30.196853440695122
0.87,5.897229811076493,6.291843085637313,11.475685530510427,13.358316970649867,-6.466122624967738,-13.476216420496712
0.9,6.011148531461029,6.341835518929614,11.762033220313446,7.38261679149673,15.730931792083538,-52.301055090267255
0.93,6.098544809192075,6.363986095004833,11.91127192293456,0.7498265511876525,16.411076371522995,-50.421964996418865
0.96,6.185152500056553,6.386703785564965,12.113434350849952,16.461394447432212,-24.44594076817384,-14.615707443442261
0.99,6.263298526360808,6.312692249593406,12.2874887955662,-12.799880243135703,16.821735887526756,7.0835003007105115
1.02,6.223606438321656,6.222391111597353,12.503924651146406,8.920945904033488,-11.296078959412625,0.9783674415830319
1.05,6.240179540857593,6.136057500379129,12.61851291256018,-12.27611073060416,-4.323313640511515,-4.374643859495336
1.08,6.216665470171526,6.021883532301382,12.816210223647763,-32.02175006244033,-3.9266306431104567,61.56937999046113
1.11,6.102032014660468,5.860345451920728,12.846348055857721,9.951836659022774,-7.629953579154062,5.636816842375993
1.1400000000000001,6.068342095788464,5.703383210115483,12.775063003766567,-14.639805992617767,-12.508200832131024,9.51558648687569
1.17,5.967052088864729,5.599040679798154,12.74912075735226,-7.004113000475627,-16.28198885305801,-10.819297251413445
1.2,5.836244325247173,5.487991931882348,12.817757987897036,-3.0499862531351027,-2.0911372570371896,-70.17369157304984
1.23,5.718246985947855,5.342779233387922,12.668554268938422,-16.299852297882353,1.1702195746552206,-18.043331243114153
