t,x,y,z
0.0,6.003514572282768,6.015493634378814,15.018497407692896
0.001,6.003590418553267,6.066414553865451,15.022426161300587
0.002,5.996935100745634,6.17279772877987,15.076208699152309
0.003,5.99480931392638,6.237574982242972,14.995053528900746
0.004,6.010583555316001,6.319801337375477,14.910225903283202
0.005,5.9790733359300585,6.3229270060403655,15.045161318795104
0.006,6.03276099491144,6.459934338448787,15.069838986330668
0.007,6.0388165173259845,6.50019947180963,15.033112782168011
0.008,5.994822014883244,6.586069546664511,14.91791745368753
0.009000000000000001,6.060432488591716,6.648599110055884,14.966525816359662
0.01,6.017728278502966,6.740801337389619,14.974289598647655
0.011,6.04690330021895,6.751328201497636,15.00410661553923
0.012,6.0578862319531295,6.872037993340557,15.06401232151035
0.013000000000000001,6.071410799515787,6.922611071177449,14.974650044337865
0.014,6.081657568836034,6.969250778242116,15.01821118779329
0.015,6.089413454617524,7.053583263577019,14.92420245638641
0.016,6.073808417638771,7.138487193984868,15.00682497022597
0.017,6.093732761811333,7.264550067662306,14.926316438109222
0.018000000000000002,6.088424667108804,7.264671032245006,15.029756134949102
0.019,6.10379101118638,7.363486345250841,14.960936939188414
0.02,6.109552913795477,7.403890798794002,15.040413176643122
0.021,6.1212999860810715,7.483591826488578,14.994407458826304
0.022,6.185650501941104,7.546611945305436,15.085339642222243
0.023,6.146482850076197,7.6994544358048405,15.025637282389889
0.024,6.22692129765014,7.737888867653735,15.081893331478813
0.025,6.172826581889953,7.7803962758972345,14.978107476625105
0.026000000000000002,6.208144540258087,7.837349021559516,15.022324358627671
0.027,6.233728942821117,7.904542339231257,15.099083324344674
0.028,6.262487533181876,7.9963463416437754,15.07814169910785
0.029,6.244798185599146,8.09920938060385,15.1618605099706
0.03,6.280111392444608,8.181245692547723,15.028251810358801
0.031,6.329182953997271,8.217131732336572,15.048894975526828
0.032,6.33888968101401,8.263296848215186,15.177967177553086
0.033,6.3146145314431275,8.402361464624049,15.089093271150691
0.034,6.390942920110889,8.504799102759216,15.098358357960834
0.035,6.399911561757045,8.540839866008291,15.170931794835807
0.036000000000000004,6.394382441297313,8.651806375261032,15.162550866766676
0.037,6.464615354999109,8.699581279872485,15.150271048697872
0.038,6.4848472343865495,8.74180198150226,15.27235216003227
0.039,6.4900189360832075,8.867087686661177,15.254262128140732
0.04,6.524967328030026,8.90089573321385,15.319403800715857
0.041,6.542847581494399,8.966772560779477,15.273057929765544
0.042,6.518417079372305,9.027765358956827,15.301160123046284
0.043000000000000003,6.564842876427338,9.136694262520757,15.277623251429098
0.044,6.5781888526062895,9.176090346985207,15.323105539183103
0.045,6.640479406283073,9.281332072281948,15.358671523761332
0.046,6.672041312266275,9.340196861483406,15.424460628379576
0.047,6.676377558498002,9.415589984583717,15.4453260923967
0.048,6.739272638016622,9.521155772802281,15.32148604814332
0.049,6.7766112922251525,9.597728080070484,15.510663248209028
0.05,6.74272486316724,9.6910609131228,15.379565136597337
0.051000000000000004,6.809643510401774,9.679988588005218,15.531161214000424
0.052000000000000005,6.854867721648313,9.80757656699513,15.474512317495597
0.053,6.824143675777934,9.898534657860509,15.509051174228693
0.054,6.908350071830011,9.994697660412205,15.633084575926018
0.055,6.950375281691359,9.968123033356061,15.545656833341852
0.056,6.971297449786462,10.063109697876103,15.603959994907433
0.057,6.946491738876747,10.142435301780294,15.538693131403756
0.058,7.040741152435732,10.2213801495474,15.629684777219442
0.059000000000000004,7.084835281160892,10.357085321270418,15.601140486408536
0.06,7.053180993995683,10.423410713110078,15.735184070831492
0.061,7.092777623758104,10.539473728289785,15.774295326137247
0.062,7.1521248266348065,10.572944843677611,15.829292388034593
0.063,7.167194874696277,10.625366238148237,15.764388170238648
0.064,7.190984593874964,10.772406195007246,15.899641085583546
0.065,7.252515856709812,10.756968621473384,15.842662966968232
0.066,7.2502853178402225,10.860810685579994,15.889812264766631
0.067,7.342212151937076,10.930488632727732,15.901538793754481
