t,x,y,z
0.0,5.809928550785327,6.310154012025237,16.995077944425418
0.001,5.8052341887555095,6.284223807512269,17.020677947258733
0.002,5.804640708613268,6.27173345991685,17.012101283378907
0.003,5.81340108708325,6.2519086738608625,16.942716876216522
0.004,5.815929044792591,6.227651086812761,16.95000430219391
0.005,5.815013473574573,6.200532753386759,16.94344152029185
0.006,5.827740534819471,6.204784891645662,16.910370081538495
0.007,5.828968366799582,6.16648811903584,16.909467313806392
0.008,5.827671781215459,6.165359099161656,16.92116858320029
0.009000000000000001,5.842617905863409,6.135266473235003,16.87737860479972
0.01,5.834840944292493,6.131930406299203,16.86724047845187
0.011,5.844431309438187,6.098889018333474,16.913260169583612
0.012,5.83508538910396,6.089089057484379,16.906091732507942
0.013000000000000001,5.840001350669886,6.063007926676124,16.872705179885013
0.014,5.8575568255146795,6.065641738473004,16.847445867858777
0.015,5.842541399014936,6.04128335760378,16.868812723971054
0.016,5.8611694310774345,6.022556716214794,16.807802352047293
0.017,5.862470468745182,5.996274878192235,16.793615933781272
0.018000000000000002,5.864586764786172,5.990296787319194,16.84356313124748
0.019,5.867781398041561,5.96480622748012,16.80111166330704
0.02,5.850506138300044,5.959637414451918,16.76639024206567
0.021,5.868952879877083,5.942015676627302,16.77391917333302
0.022,5.862453006677459,5.917048931532503,16.797429762755293
0.023,5.8584619477970135,5.901064169097508,16.767389545001322
0.024,5.850358380649663,5.898858952180652,16.753539370582377
0.025,5.858118634923875,5.875753687267385,16.70243511207884
0.026000000000000002,5.850868462999381,5.86627442683022,16.74565258561564
0.027,5.868046337003734,5.8356205278349425,16.740075217451388
0.028,5.850644603801473,5.822460606524409,16.7044358587598
0.029,5.85529113986177,5.817877152919393,16.67245622602962
0.03,5.865532435259396,5.788250220938216,16.673553020415678
0.031,5.848828080265115,5.7699708329320885,16.668706939882146
0.032,5.858397620528849,5.774671535908741,16.675187107149398
0.033,5.858343105565291,5.757645881328848,16.642652354110616
0.034,5.862473375069953,5.737815299547824,16.608408002099054
0.035,5.844504713675292,5.718662332517337,16.60206642817079
0.036000000000000004,5.8549989611839806,5.70339929268827,16.57394505640917
0.037,5.858923958968519,5.678814763850628,16.622800419885973
0.038,5.851055472552663,5.664411623343635,16.568780288614995
0.039,5.842152453091535,5.661054585162141,16.555460541173595
0.04,5.840326843281116,5.649647848002632,16.586371693680814
0.041,5.850505238669624,5.626580593279604,16.511856386474726
0.042,5.853759122332689,5.625945477401081,16.530847099608682
0.043000000000000003,5.833856159689747,5.601696081884016,16.51942107815541
0.044,5.825942051168746,5.588059832498856,16.50473382487548
0.045,5.833954239215057,5.578265697477161,16.488789074430965
0.046,5.82736566984028,5.5564054101587,16.466968022037015
0.047,5.821262010146172,5.544907746432897,16.491367510624624
0.048,5.835992931259757,5.518505749359606,16.42787815502968
0.049,5.818479387692494,5.509612954085292,16.43877939337714
0.05,5.813962246929454,5.490357025778262,16.411502062276863
0.051000000000000004,5.827684707822935,5.482895912361453,16.42062000413719
0.052000000000000005,5.8139011819240345,5.477366598430242,16.37709582516393
0.053,5.799944246007748,5.459224837463634,16.412794627980674
0.054,5.8161726307765305,5.442593265722608,16.364175190840726
0.055,5.79950428933634,5.438401873083769,16.379128013281452
0.056,5.803128340337174,5.428005972539762,16.36162463382223
0.057,5.797771497219375,5.416525721467542,16.308714248678868
0.058,5.7866849326228955,5.387582426239956,16.30668041489469
0.059000000000000004,5.778024738389417,5.39109918686318,16.282334746011273
0.06,5.784983207845233,5.3672006149532265,16.289390332136673
0.061,5.772705317387369,5.3567860696791,16.260906118054947
0.062,5.78299844239881,5.3404361808681555,16.259610894197426
0.063,5.76368212607013,5.330107920549649,16.27283232663293
0.064,5.760140950180969,5.32396335340136,16.272241875700352
0.065,5.7715501057260745,5.297889690412472,16.222388856893208
0.066,5.7616478014202865,5.285506695962606,16.20175571830158
0.067,5.76097377884106,5.288788522295384,16.21565948243077
0.068,5.750248124391214,5.2639245262762975,16.183114251454203
0.069,5.749356800080688,5.261423396379015,16.201288768282367
0.07,5.7412852576748525,5.246187851201003,16.126417732583242
0.07100000000000001,5.728581490087809,5.230047805311488,16.132187815217605
0.07200000000000001,5.727873823374486,5.218350063490964,16.156943347842883
0.073,5.711716384949028,5.213717987754332,16.097142411403546
0.074,5.710385373065385,5.198456040758544,16.086505436819753
0.075,5.714765027961808,5.176857475081608,16.072899601198976
0.076,5.708275750974033,5.180120440431857,16.0505794405772
0.077,5.705910566179384,5.1685359528964545,16.07550779496702
0.078,5.693687900327023,5.142258926782286,16.029569829230383
0.079,5.690063026870319,5.1487430313030655,16.022793691610303
0.08,5.69271126257474,5.132407178895888,15.979861891102264
0.081,5.66771414609848,5.1109309241145695,15.976247769953806
0.082,5.6730165954973,5.101203672835917,16.00080094463582
0.083,5.662041483267692,5.088819916890909,15.981792881970481
0.084,5.650510240446901,5.081175214728402,15.927751831073856
0.085,5.659947053116986,5.069061998706327,15.938863466707268
0.08600000000000001,5.643464025258975,5.0767527860478,15.926616270288584
0.08700000000000001,5.647618347168961,5.062640850726429,15.885043067645398
0.088,5.628478441949082,5.0523712316188165,15.890870259494442
0.089,5.6221442303675175,5.040954383304834,15.904443359157314
0.09,5.626466405673891,5.029941884590868,15.844232695633515
0.091,5.613395071200571,5.0182360330321005,15.877100223560006
0.092,5.600533555307321,4.999775052518047,15.853898059003972
0.093,5.5973412803901965,4.999969676601221,15.809533934980005
0.094,5.592316722473188,4.994285043070985,15.832039535649534
0.095,5.6028899780077355,4.975280725670205,15.75881287358997
0.096,5.583633470733979,4.959756620324262,15.781495830232663
0.097,5.578722833786626,4.966210450077764,15.77851146674702
0.098,5.578172144746348,4.957573368508656,15.747304391662777
0.099,5.566496300508374,4.9444827385085635,15.754151890961268
0.1,5.559678103363974,4.928898580383783,15.681318576829904
0.101,5.554842575800873,4.9165334119274,15.681408935717629
0.10200000000000001,5.556381160334442,4.908339381427274,15.695628271562802
0.10300000000000001,5.5394170553832165,4.900903936026451,15.643257365647148
0.10400000000000001,5.527186322598089,4.903992038753133,15.617109252387612
0.105,5.534992137209549,4.892917279199006,15.656165029655295
0.106,5.526671869101885,4.87857460030154,15.617001317036742
0.107,5.520853744739646,4.8735734186112865,15.617621876660477
0.108,5.509947905906521,4.863242165875407,15.555219717520531
0.109,5.497123999553194,4.851720086018012,15.576880892930157
0.11,5.491860941705309,4.843307920364094,15.560554062669873
0.111,5.487544965403647,4.837182751855495,15.51028071314291
0.112,5.492046120337215,4.827608454833223,15.53296785105665
0.113,5.466700872876727,4.83406059278255,15.531057790822295
0.114,5.476105591983409,4.811156984287266,15.470298378884491
0.115,5.459186489296,4.815404098506606,15.48114408667987
0.116,5.456566785925641,4.803484238296626,15.45499007700798
0.117,5.447818758352638,4.7927432476186045,15.456795564973755
0.11800000000000001,5.440958086612789,4.78911587724079,15.446617294182971
0.11900000000000001,5.4358934477648795,4.785655284380977,15.376379072479955
0.12,5.438038407597315,4.783093503018623,15.368479777139394
0.121,5.421279764808619,4.765559476811613,15.372844629667519
0.122,5.409219392356452,4.770811295800032,15.386134426996621
0.123,5.408968474650245,4.750493984367731,15.327882064422743
0.124,5.407333839410359,4.758132666478531,15.29640477331904
0.125,5.4029892181737855,4.743476674152021,15.32795186923587
0.126,5.392531119304452,4.739502868264358,15.303175250249515
0.127,5.379640350009245,4.734706647394995,15.269651631246122
0.128,5.374556279622333,4.730890119854169,15.234703853131498
0.129,5.372078308303014,4.726673371556074,15.242809305613843
0.13,5.358521426693497,4.715984058358416,15.223862662338744
0.131,5.3529260029973775,4.705421156485636,15.226024844316585
0.132,5.353414428388414,4.699415823519212,15.171718246522312
0.133,5.33374439459355,4.685453920952246,15.187874990289119
0.134,5.337713892399133,4.688567549207657,15.170067909227186
0.135,5.320818237828663,4.676908826334856,15.147947792179224
0.136,5.327368261266933,4.675520727723486,15.150674783986258
0.137,5.3065217495474215,4.675569709580496,15.105168487180533
0.138,5.302444603382126,4.674182330778776,15.068201696832299
0.139,5.298120536688409,4.657197124266525,15.061491680052033
0.14,5.304843075019953,4.661315712776294,15.087668030517202
0.14100000000000001,5.284692792870053,4.643285673103014,15.027130041563804
0.14200000000000002,5.283854157642612,4.642902803147678,15.050738812302873
0.14300000000000002,5.267902663552501,4.646143089316159,15.018228199043442
0.14400000000000002,5.271279045360227,4.635245119679634,15.003742397998906
0.145,5.266168442382864,4.624501123866732,14.953757030470046
0.146,5.254982639293214,4.638173595814293,14.974647086852062
0.147,5.247075347255124,4.623210224580894,14.941779603300064
0.148,5.2497759164275255,4.6219217694253505,14.900406948614881
0.149,5.241887460932176,4.612279009754333,14.93221663034761
0.15,5.2372364201132235,4.6141927325926035,14.88674800297178
0.151,5.220931673902601,4.616159858482719,14.848600710427087
0.152,5.216228320594039,4.604609540466195,14.845709514505186
0.153,5.213132046668547,4.593365248825077,14.866533312567698
0.154,5.19839977781728,4.602465841452972,14.79940606611116
0.155,5.2084207204136055,4.587798350231487,14.820844546853932
0.156,5.188341504481601,4.592855457381725,14.799822245758028
0.157,5.187119314432597,4.581658429045304,14.749339845779366
0.158,5.185911923037384,4.579949455493958,14.754908322537723
0.159,5.182450285580394,4.586535636386917,14.750752231977884
0.16,5.1759357647276225,4.574423531941535,14.750664745522926
0.161,5.158902804597809,4.566016462949723,14.698929208780923
0.162,5.163329026445709,4.565351441029734,14.695874171545547
0.163,5.146498416536961,4.5631919483903145,14.692076270567824
0.164,5.139116573478793,4.560107329813364,14.641345622306543
0.165,5.147064235442289,4.564061311370712,14.619830649770908
0.166,5.136259347040814,4.560882881848893,14.628890404725077
0.167,5.11996500451926,4.559510534696658,14.625817808487234
0.168,5.127607326346104,4.549974276057674,14.61327384214942
0.169,5.127277996451913,4.559238114791768,14.603731446881513
0.17,5.112471319496456,4.548395672859779,14.571667786834325
0.171,5.105573410183458,4.542934753557886,14.533510510819976
0.17200000000000001,5.097746078929143,4.543395592608363,14.542083714914622
0.17300000000000001,5.101351448632621,4.538217358790541,14.521059402086218
0.17400000000000002,5.087726073212698,4.533588382869917,14.475292672271786
0.17500000000000002,5.074200755450006,4.531294217339147,14.501134560745935
0.176,5.08186786844311,4.535364154946128,14.453365869755912
0.177,5.070943435986589,4.536082183397426,14.468336420861135
0.178,5.058709691933278,4.534736598923138,14.438827314485819
0.179,5.061774451141992,4.528011812489962,14.386444970464064
0.18,5.065347969362201,4.530493720443167,14.376290417811074
0.181,5.05888787102443,4.5276739202106215,14.392300871519659
0.182,5.036462584322728,4.529301513958099,14.368538981560215
0.183,5.037575678282818,4.533019972853702,14.371777529950245
0.184,5.040028823131443,4.518366823235195,14.30069327052122
0.185,5.02046267516201,4.515507133868348,14.29737963862499
0.186,5.031112905708689,4.528535597855244,14.278162950204592
0.187,5.028993261296222,4.514665006243351,14.30001563410002
0.188,5.016728695159899,4.522148001626634,14.287463551483295
0.189,5.007838212407406,4.51913187249921,14.25189590559185
