t,x,y,z,dx,dy,dz
0.0,6.001171524094255,6.0051645447929385,15.006165802564297,0.264372901281007,64.95853970596244,-1.2424668803738825
0.03,6.289246538743788,8.170310656610251,15.072715746481911,26.537162302942306,68.35881022762123,-11.43723129052978
0.06,7.072177210926697,10.413295703998902,15.725471423502292,23.500446893800927,81.43137061390371,50.015866219386226
0.09,8.275312534191082,12.752606627076757,17.060736529853248,50.98469765457958,81.68956904096558,75.47623197058238
0.12,9.716111155752463,14.990208726477512,19.365639633730474,58.71563422988129,83.74664605761063,74.69701067593451
0.15,11.329584445241759,16.73545325813632,22.690913368786322,33.69883497715273,42.71148091291798,98.26880262697705
0.18,12.821159299641828,17.35226613791663,26.971465529085215,42.23953961876305,6.088564325676998,100.53316164956777
0.21,13.888493310849684,16.30797235872036,31.452671741631548,19.224496186096985,-50.20595962384141,194.17927105782837
0.24,14.210356879214832,13.591779551388411,35.10606988750467,4.151853218050746,-114.15158757143399,105.65268578450923
0.27,13.515999618799022,9.74083697239617,37.129026506971535,-23.760808959444148,-148.90310056787712,-8.985171478158009
0.3,12.025580413955547,5.912240764648151,37.13652839970119,-74.55961619048321,-110.61207039570309,9.086066447896883
0.33,9.984727949893273,2.95099606568902,35.66655013292226,-77.10249974707585,-76.94021339611459,-113.86560244957582
0.36,7.898975532073806,1.1073324438596757,33.41437715134307,-68.21017288012763,-43.82705119923298,-74.13340895795409
0.39,5.99538944201548,0.19642613056660596,31.004703869449703,-56.20767387270325,-18.193208895786,-95.73098702793868
0.42,4.442208552791884,-0.09393233415219338,28.61772560806779,-47.285161056396646,-2.727125740734614,-73.37291385027129
0.45,3.269257693345906,-0.04030909551108904,26.394194628844062,-30.28040585249414,5.2305123509239415,-102.88939452508748
0.48,2.440623571000328,0.1758290473700969,24.371009655108914,-23.802246064682322,8.448007862529948,-93.80198885398386
0.51,1.8883125897227204,0.4585592053419618,22.557246103313123,-16.1586847313431,9.955755015312405,-68.60962437532362
0.54,1.559059476222645,0.7628555123311307,20.82005896932621,-6.173590013599437,11.283918713720595,-22.006308872103546
0.5700000000000001,1.3965426159738938,1.0853297294299546,19.217663141753818,-1.4019915195424346,10.791389251259488,-78.4587246244937
0.6,1.3641649042704698,1.4364939949817868,17.85683819509819,-0.17634493311607002,10.078516742220245,-43.887546472269605
0.63,1.4383699910586603,1.8423543167041088,16.547485258765075,3.6129024084031016,14.114315057849694,-45.026765253875055
0.66,1.6084150098900913,2.3303471355914738,15.324428158741188,7.192306715713926,18.176633715495427,-32.08660021005926
0.6900000000000001,1.8717757571796294,2.9358411186347015,14.29714272821968,10.695062351090428,18.166997788730896,-43.96533187745081
0.72,2.2475206926239655,3.7129358364774,13.388349109328638,16.755345736934714,33.48505737164123,-12.27531503269256
0.75,2.7631772779056765,4.7102248057428495,12.66403316435252,14.577810581649828,36.978714408307496,-15.103544473166039
0.78,3.4245311445776725,5.9809727126338545,12.164702905102276,29.172242973439324,54.025994476271535,-10.896803038700455
0.81,4.315979924055587,7.61560256285197,12.001519459490599,35.912363569797435,66.69911762516722,3.2469711382573223
0.84,5.435569426491009,9.675087788621902,12.293412003457885,46.3968264006362,79.2697028486491,21.9021667866009
0.87,6.882447621298103,12.18389563306215,13.27141531945507,45.71506470360282,97.30108455384561,48.01779769643599
0.9,8.606802959040914,14.965106687799551,15.29653515637735,63.02947754739034,100.98341873284335,100.95629616525639
0.93,10.648623792023425,17.67772170745899,18.685447954647948,58.63334533730631,62.29166756561244,160.46478458885213
0.96,12.74966448375568,19.520376448234252,23.591629722581054,85.44438201514185,17.139434231587074,204.37498085942934
0.99,14.5468406042383,19.56044992404273,29.523266381935116,31.275768858778065,-43.48568306670859,171.92985246773605
1.02,15.525339735383172,16.93311651156444,35.35770803178743,0.32285832550951454,-118.12235963513922,186.38202981742143
1.05,15.282455008590954,12.085287341302855,39.09798005248424,-38.81908912471863,-197.00795521387136,46.60320174107255
1.08,13.675504610112469,6.6161691540191105,40.11746015127671,-64.31203141308015,-169.1174907782447,-68.76438618348038
1.11,11.248310124685784,2.200653735649483,38.49893320877998,-84.93202758292682,-122.20228798816652,-68.0942438290549
