t,x,y,z,dx,dy,dz
0.0,6.004686096377023,6.020658179171752,15.024663210257193,-0.01841704489091711,43.902109376973364,6.514363851728433
0.03,6.275543819295018,8.186713210516457,15.006019842297246,50.0199951471227,54.26235868573167,-79.00553518756169
0.06,7.043682885530177,10.428468217665666,15.740040394496091,-5.793466498993439,96.07561995757169,104.85819668684053
0.09,8.32263919936,12.810137064469624,17.027581536708755,69.72404754630315,94.17781451068004,123.12943982691468
0.12,9.679586994229684,15.062761132124685,19.37581781318732,77.73385931135272,127.80285923897736,17.09765591672658
0.15,11.30190272285204,16.834067554765195,22.622614253544242,-26.11218806871875,41.14438571806386,6.856339989946719
0.18,12.744495745719464,17.382898448178107,27.003945195406967,34.104902223449244,36.331503377849,-50.26092335672365
0.21,13.815473642803271,16.257411441489495,31.42710567632844,4.543830790367792,-7.389573771717551,347.3691207038228
0.24,14.253119228688838,13.661339508539141,34.907255787193705,35.43344996380711,-110.46198585342518,126.49059913479141
0.27,13.492861843036906,9.755051532893342,37.034744470991456,18.58014666705094,-194.7749608906288,-133.29385088433628
0.3,12.070380888229977,5.9014639111814455,37.00779300973135,-115.40188219773518,-93.95811945627156,120.97885050878904
0.33,9.926163612994024,2.9447176642480497,35.5506800372404,-96.88206402388005,-67.64741348391931,-258.10729672388334
0.36,7.889295519112892,1.1109760089698328,33.27020390652684,-68.96224026105074,-42.48823278407417,-54.72941066166459
0.39,5.98092799847493,0.19616296892616392,30.99959603019254,-50.7212291653027,-18.060135494649884,-138.10301104185237
0.42,4.429369445167296,-0.09422306675215811,28.603944032477973,-52.93065872031502,-2.8843606670952084,-62.97582735188735
0.45,3.2612437698034813,-0.04021387108870883,26.348524025920845,-21.752476887591,5.190676602486249,-199.62198783005988
0.48,2.4403214555826995,0.17505077989438483,24.34087867173526,-27.26868100777733,7.822907246561044,-181.2047286545585
0.51,1.879349976261108,0.4612095537731143,22.658723479061408,-21.624914317880666,10.122838232156425,-96.62241616177744
0.54,1.5533151154246756,0.7614504573065609,20.821690806900097,-0.764012949722769,13.799892120398283,75.16470020579072
0.5700000000000001,1.393090551901431,1.0834258702951443,19.10298502657951,3.7444582069585977,9.758343593408426,-164.1486333774883
0.6,1.36493333147911,1.4329334372366522,17.9569784513147,-2.91824361061299,2.9869803765702727,-38.666828700808765
0.63,1.443829898570284,1.8447228778286504,16.63816274227075,2.3012393503918247,12.494730023018633,-55.74035000538606
0.66,1.6169260275141761,2.3365229695660914,15.287246229245332,7.087783740198461,18.695472906144914,-16.713371017202007
0.6900000000000001,1.8697237824106019,2.93649044276182,14.325463728080145,10.884986176176653,4.4467547660983655,-77.9077256259925
0.72,2.2426194144468408,3.7231273204785498,13.399463071161309,23.209355122350416,46.451146487013375,33.07905036045668
0.75,2.7795548771475445,4.724096912138614,12.68471840349409,-0.12592515673441085,35.09650663632647,2.038074111134847
0.78,3.4074254639928188,5.956931715968857,12.183001740745201,39.92552085300099,71.05058374307146,-7.829788793548687
0.81,4.339269421932544,7.5730381613677515,12.063893003945157,44.00131069851113,82.64147580862891,10.337712686617124
0.84,5.42339034860027,9.639150708634622,12.352608986510074,58.163426973068,89.50452091724765,27.833571144094094
0.87,6.9207899516517974,12.227196368800971,13.280766443105433,23.866397509214494,122.11096071847533,47.543249960961475
0.9,8.571438438867238,14.99473269437219,15.340254241275417,62.02050363252056,119.97478387664705,139.5485469322084
0.93,10.681007058056212,17.718041055883,18.767542156911894,23.744820229099787,4.044306665298791,227.5817541239976
0.96,12.769984601652475,19.465620131702494,23.707392738891503,137.91440178137964,-42.80703111942057,259.23958316760036
0.99,14.520821406602414,19.630923055155098,29.475428294119858,-24.32969895910992,-48.1129735946306,71.25003278707663
1.02,15.457284780366303,16.98107876530448,35.5011404743717,-39.77592536343309,-80.79650418069468,239.3078465449944
1.05,15.294571730298973,12.096282353532791,39.00467559353181,-59.37662880017342,-241.7198539352139,-53.923463368457305
1.08,13.599840975886103,6.577495447817658,40.34209617417884,-45.10942650709785,-161.62977804292677,-226.80630728135293
1.11,11.299681709120945,2.2111081623388413,38.43761825813442,-68.71883169643843,-127.78365397550601,-37.89051714258676
1.1400000000000001,8.488340513237338,-0.5642575557353242,35.89662044000106,-94.54429599837931,-64.10551224523306,-146.34909862773202
1.17,5.977283959091839,-1.8871242965486483,32.963131323594034,-87.22582170649775,-17.061303080920197,-46.85414837194912
1.2,3.8180436952211716,-2.331874078578556,30.07557597380581,-69.14120882776797,4.403062984283224,-96.90584993908669
1.23,2.225295598047936,-2.2975875989227084,27.61658460563581,-39.119328881050706,13.884825019189748,-158.2255484953821
1.26,1.0813040214263179,-2.1630169307703073,25.24816531898437,-33.5988264596341,3.531777852160076,-54.82667341157685
1.29,0.25344421326695166,-2.049204658722991,23.120170412059235,-23.49104753668975,3.418284955601621,59.059032031984316
1.32,-0.333927424968341,-1.9898690053496926,21.329027453319743,-18.060372836830766,6.767198104678869,51.425096518705686
1.35,-0.7718257933786159,-2.0513323928129013,19.749139567060645,-11.3283258007271,-2.335709919176338,49.661679108276076
1.3800000000000001,-1.1266919959772517,-2.2586471564106163,18.21346687790797,-11.863255249891722,-3.0732451115713957,-32.3863594737777
1.41,-1.4650273492840602,-2.558465824029655,16.972153358266702,-8.32302574180153,-10.060181641570352,-46.76483489458769
1.44,-1.8091332849840709,-3.0354646308504787,15.840204573738403,-12.548626769372618,-30.82741199921543,-4.796010404782464
1.47,-2.2291339826045538,-3.715696051290428,14.740341430227806,-8.111419755913175,-43.12947286502663,-4.443195873006516
1.5,-2.7166793843033874,-4.618378746339244,13.968063176469213,-22.21365868324051,-54.29434673074866,-27.85703757619285
1.53,-3.3655783443647818,-5.738226551456155,13.450655201001615,-16.16232027801152,-21.121548961214557,36.93012313145027
1.56,-4.172339901561049,-7.228246436502763,13.11900262846089,-33.742469185564005,-20.785435350142052,-3.890405303644002
1.59,-5.164663495780907,-9.015879806154448,13.20436194019977,-67.72384017135573,-101.02814722870335,53.7694974812739
1.62,-6.519846746989564,-11.347682393460753,13.871343272354277,-26.79394308177598,-80.1500903678716,4.706109533929521
1.6500000000000001,-8.062917100647589,-13.877249467885433,15.330619742799215,-82.66386545734804,-16.579120458568468,10.729415231070561
1.68,-9.883548496701152,-16.464308321539225,18.104303501046434,-23.722935434198007,-79.09803040192855,165.86377552723388
1.71,-11.854589677870882,-18.49361728131105,22.337830209311953,-135.88402152076014,-30.164102731940147,44.53032526494462
1.74,-13.738278040339932,-19.056126673287572,27.741770439991477,-40.5621628138133,-40.690126454032,181.9693617041521
1.77,-14.986559893980912,-17.324569036901856,33.44589783568643,45.75302992088291,10.768717007626037,172.41134791516015
1.8,-15.165698959092996,-13.65305435280566,37.43636214653508,-4.463532140295683,119.72967789086579,15.853760838534072
1.83,-14.096286285997401,-8.586182834020814,39.218512986919016,48.70133730437374,131.20238685675304,275.11488526406174
1.86,-11.889959597478002,-4.044353785718747,38.38314674794083,157.13255342375214,128.15593484984106,-262.5666847527791
1.8900000000000001,-9.412324874565877,-0.8637326670510989,36.28803951325324,103.56250468184226,83.39321758615193,-181.04003672071485
1.92,-7.019268495375564,0.846480627895387,33.47493227197917,41.44270609417799,38.676075241805336,-65.41345285314674
1.95,-4.819627526955188,1.54866791931171,30.88351330210129,65.79555116926576,12.977872438587724,-126.07433977155233
1.98,-3.1600421270064833,1.6797731482552538,27.960343828612178,61.07917455462939,-0.7420897663893129,-70.97994327080778
2.0100000000000002,-1.904120773662068,1.5623135609137944,25.886165395910233,43.35094549451128,-8.784390656334608,-97.73634536789359
2.04,-1.0295586474569693,1.3837010692863965,23.712911347017375,25.511249548136618,3.555146697786199,75.03994168105055
2.07,-0.42457135901026627,1.2375761759028996,21.905884176612282,17.230807054777955,-2.0771481998853005,-98.91960981187549
2.1,-0.0033791395309679065,1.1738657912949078,20.299585306011835,11.739354562515956,-0.8785480386795825,-24.90321711483375
2.13,0.3019213107689726,1.178650304074033,18.599553307066724,7.759562157054887,2.8228098203051104,-57.811612484245416
2.16,0.536029631536968,1.2611062370280304,17.309494801704172,4.910187911214734,4.047340665915613,-150.76970130914924
2.19,0.7550623616157339,1.4494027598913508,16.03011250726986,5.844817864081222,8.931179280998435,-95.17169687518253
2.22,0.96656728174696,1.7115353663883013,14.862384722436294,12.226906960798487,13.045882206797387,-96.12986568388442
2.25,1.2168584569898087,2.129513802586359,13.717966315700128,7.0919189852716045,15.386299786763402,-69.25352126110283
2.2800000000000002,1.5278976929936654,2.638292111429129,12.674186350921367,7.741064208449757,2.0588667102213094,-26.29531443394535
2.31,1.890619929961435,3.3329738217724354,11.83937286651498,12.24009099447892,24.179270946742463,-37.61420745869964
2.34,2.3884936612069483,4.31992607292862,11.328860079519599,8.319638927091546,57.37037834951752,-25.021859533641873
2.37,3.037497544091814,5.582080079728237,10.763425217384237,30.312947964092245,19.019824190257623,-19.63139752911775
2.4,3.8803988984983975,7.208066851356613,10.621170067792605,14.379275581754428,54.20178407330059,-28.013275509164487
2.43,4.994996777703809,9.241530256695096,10.785796689463053,66.63731016053543,132.58692634886756,38.85688577153269
2.46,6.4207860722151695,11.725742462276632,11.770115796213073,50.4650814904312,139.0527177709355,45.84322047649039
2.49,8.280576882057758,14.69084232144135,13.671365415995162,73.9142249307888,64.69758326416832,57.7786520432619
2.52,10.27341213412047,17.750490324755543,16.841977419340804,88.71802353665498,74.80781571255284,47.69681396271335
2.5500000000000003,12.605299175745726,20.17144222349102,22.12476375339835,46.29472086741498,203.7950526033983,250.25652339900626
2.58,14.791942543947043,20.696970945497455,28.272444268998314,84.10783869556599,-99.31181272313552,327.3171711517807
2.61,16.12056073719399,18.317810450652313,35.34168869780949,58.32569584247358,-110.81148143917198,298.7661373979972
2.64,15.832640849335943,13.154655668402597,39.528276360960355,-27.499997342283677,-242.39730248704473,71.15615613508271
2.67,14.27514585278276,7.0129683871751,40.919353536492814,-28.579550388203643,-201.76565317144832,-93.0173855421308
2.7,11.755597782334634,1.906064259830013,39.81367130415592,-65.95708565601672,-142.1102983940441,-206.4103020741386
2.73,8.736151374957908,-1.2446567203979135,36.64686399256552,-117.58437257632431,-72.37181498907455,-236.78186356517836
2.7600000000000002,5.877126469502429,-2.7264476879095487,33.135781148249286,-75.67084201888747,-34.68523486060826,-70.8154000151917
2.79,3.5907507928548053,-3.2298467030817486,30.211262902067602,-69.902097746447,3.5460484267186985,-108.564595214375
2.82,1.8346330298293216,-3.229517833604986,27.859088946868212,-45.3906814154675,9.89443204116219,-255.81245592609048
2.85,0.5327249457539396,-3.0631590096091266,25.42131837033408,-33.98245728865692,5.559900908303689,-46.55730325854347
2.88,-0.3870455074823396,-2.9876043298799315,23.72118326857617,-27.776673774356738,20.470660096984602,-59.17122508954344
2.91,-1.0599382052843156,-2.9937011937980142,21.939802134420148,-19.068537157475248,-2.386260919032111,-44.16743388800023
2.94,-1.589629553851722,-3.189082568398754,20.22248677079944,-14.943578341691818,1.0318362445286766,1.649438758391625
2.97,-2.0626928882859894,-3.5615361355451576,18.834454177636168,-13.843267321812732,-16.390446841445737,-62.34129476714588
