t,x,y,z
0.0,48.04750025374035,48.857479520474385,3.009446010767493
0.01,47.6014453653789,49.33723763184003,3.0229564853078825
0.02,47.38743324060959,49.671045919335945,3.040483951030086
0.03,47.15942572245002,49.74898071393257,3.066794107754179
0.04,46.5891254879916,50.10404487372349,3.0983943753379606
0.05,46.20251631800065,50.69581780175818,3.108763118758836
0.06,45.89842712828382,50.89874108118198,3.132092472080223
0.07,45.79913668618136,50.93679345027565,3.177009591548172
0.08,45.352043756514945,51.54571597822211,3.183295170119906
0.09,44.981778008437644,51.630701798164445,3.2136517345777746
0.1,44.894049208904015,51.97018168294658,3.2390286526034058
0.11,44.50753582939647,52.32673713329015,3.2544656711058146
0.12,44.02502137596201,52.80219067469632,3.2841351846183615
0.13,43.82185015119042,52.90764851955224,3.304719467626259
0.14,43.34951998452786,53.26094938480623,3.3395261041966005
0.15,43.181932932729396,53.68649039432777,3.3663825265785494
0.16,42.93688745586638,53.88001850618679,3.3804778414521195
0.17,42.32027683995495,54.20433423012463,3.416046868521285
0.18,42.018901666284776,54.60654336787854,3.439376267715484
0.19,41.86248339330753,54.68635796829939,3.466825055542284
0.2,41.64600338590419,54.94318382586812,3.4990331042692886
0.21,41.14119316573536,55.19958397887386,3.504838921895332
0.22,40.71030804570714,55.793492157110535,3.5428942277230555
0.23,40.386752554351446,55.7671886554509,3.564709966247096
0.24,40.10645143100933,56.27519761981951,3.5986307887328994
0.25,40.00743735295386,56.52237328806283,3.625960559349345
0.26,39.575861371080954,56.78079122262962,3.6443066650982763
0.27,39.18584609244902,56.84458216781488,3.678365902121074
0.28,38.989492506245305,57.50994305988762,3.698978131109642
0.29,38.70454825174849,57.847280035700706,3.72668647551532
0.3,38.24166064158934,57.7289850786391,3.749913937313105
0.31,38.17060730209717,58.355560458149604,3.7898273605620436
0.32,37.76972632246621,58.59189963479752,3.804335816213322
0.33,37.459179426121615,58.92926706409698,3.824173873754125
0.34,37.13853882222269,59.18767988968983,3.8726319439184436
0.35000000000000003,36.78696705493723,59.539649312965956,3.8918602758757963
0.36,36.528832631313485,59.42483556479868,3.9188741703323595
0.37,36.28538249195299,59.79291291494155,3.9553065098860962
0.38,35.870403517333536,60.20622166128529,3.961638000984169
0.39,35.71540723435766,60.51249639453619,4.018378792840706
0.4,35.342284582599376,60.526428881250155,4.037966811907365
0.41000000000000003,34.896429387151215,60.83410274955063,4.062814275651604
0.42,34.58526702716952,61.458586275321395,4.101622875544476
0.43,34.33923228757093,61.59960032343096,4.123147802352957
0.44,34.19207145483869,61.92268069440741,4.152324579860814
0.45,33.88229201926113,61.911642739446584,4.167233068810458
0.46,33.44766237820139,62.07938519465913,4.212708794873404
0.47000000000000003,33.260801547896925,62.599976727267716,4.247500078626389
0.48,32.92966150322292,62.841919528767555,4.257321274785023
0.49,32.60128211983893,63.15287581265742,4.296054677531883
0.5,32.26892310201729,63.337684332891264,4.3232178523046345
0.51,31.975705627404356,63.835170880325094,4.33712654165812
0.52,31.80818425142658,63.89253448976494,4.390428580480747
0.53,31.44851009887324,64.23449660113934,4.401040511706174
0.54,31.09484169913285,64.50457770144442,4.43720527171652
0.55,30.981613552044237,64.84407091834066,4.468996691911582
0.56,30.630433917512782,65.05299179445711,4.5231406640251
0.5700000000000001,30.460634839946263,65.00868111252441,4.5313655179176635
0.58,30.083242310476088,65.52104991329382,4.56409082681847
0.59,29.762801447067027,65.7184426507687,4.607970248778255
0.6,29.636875477174584,66.0574191636063,4.619522821406097
0.61,29.182073241821623,66.0255849345771,4.6594865010340865
0.62,29.005866641723173,66.53970928053565,4.676520233412435
0.63,28.65229616750497,66.76524283317792,4.731375727366192
0.64,28.418021567271936,66.66359567254483,4.74195668475027
0.65,28.18635625798477,67.03718134256032,4.784215192428452
0.66,27.94147424365715,67.30553330701466,4.8183063818837555
0.67,27.72612244327375,67.69806778691235,4.85674192568801
0.68,27.443983374108345,67.7057160040691,4.876236101273627
0.6900000000000001,27.225800909429704,67.98780425500975,4.9279235993843304
0.7000000000000001,26.947631207496276,68.33335892223876,4.931727770958247
0.71,26.692290215190354,68.21385378828182,4.989701365538212
0.72,26.378525171614864,68.82528065812227,5.0215388770659555
0.73,26.16561489684292,68.9224007992814,5.044045728432641
0.74,25.862029799195447,69.03934077959761,5.055155421190618
0.75,25.677043951402865,69.2118545252768,5.089542465887367
0.76,25.38250564795235,69.32909609277701,5.144499300257521
0.77,25.207618951527945,69.49551471714574,5.162761723798729
0.78,24.993379839245943,70.1454626581572,5.217829361504115
0.79,24.611906964572928,70.12531465007683,5.215034731313042
0.8,24.503681087478817,70.47889720211836,5.286905362355451
0.81,24.24342228268029,70.7137220058116,5.308804790283905
0.8200000000000001,23.88421486592142,70.50117516529029,5.316891605943157
0.8300000000000001,23.78382619130678,70.84164493705062,5.347035889772027
0.84,23.51579131659688,71.12582258555868,5.41165522332886
