t,x,y,z
0.0,55.28245015165155,40.19340975286166,4.9956570097871325
0.01,54.74291969962303,40.287107312408445,5.044486550294314
0.02,54.32800952847773,40.63760626431465,5.063318142606549
0.03,54.182478566570396,40.845348907278904,5.027999722693363
0.04,53.86822759646966,40.96371876642669,5.06115722412597
0.05,53.465151839958416,41.021619501165915,5.082121152402395
0.06,53.44455407062605,41.705272360612184,5.079295594131759
0.07,53.11241162486212,41.53287726739713,5.105657833986972
0.08,52.717922451073214,42.111791351887916,5.143733825928323
0.09,52.76955834138092,42.097706772427145,5.1313341033207545
0.1,52.21198837987201,42.63437291696051,5.149769371897887
0.11,52.127351070552436,42.55115339599105,5.220198673963443
0.12,51.54233650481828,42.952705452022286,5.2419215922464355
0.13,51.34309913221588,43.00774563598051,5.239427362649537
0.14,51.48050466188019,43.67626223562263,5.244512003561402
0.15,50.76661671286472,43.764115362536266,5.293406754908762
0.16,50.93742794212208,43.970898342612976,5.265069844258311
0.17,50.6600634509806,44.00837449080027,5.280817245584811
0.18,50.40845669099302,44.49278622973497,5.357665159387054
0.19,50.188854112790196,44.54110221288712,5.346960923031946
0.2,49.452652048136876,45.044477829066025,5.343576310820311
0.21,49.62954367815395,45.26583086739604,5.380841855719705
0.22,49.17846686077892,45.315666821163624,5.433879778598753
0.23,48.79647586013503,45.56875792927726,5.435368470985209
0.24,48.31770292129503,46.14241946697942,5.4526573581670945
0.25,48.23782218018891,46.22617671228804,5.433601393631341
0.26,47.790755697902775,46.62924791522137,5.507165920639002
0.27,47.94723166284316,46.52490776351101,5.53315395209208
0.28,47.26184703858356,46.835536198886466,5.529530711393384
0.29,47.118330137119045,47.35389537210673,5.529516366095162
0.3,47.11185925631051,47.25923848659442,5.562604490365757
0.31,46.461711352737346,47.4376890395822,5.589999210680475
0.32,46.44452200077552,48.1859866188544,5.629062686442016
0.33,46.200556251098995,48.39345363890283,5.628887550589668
0.34,46.05836624340266,48.526724575924845,5.626957301604204
0.35000000000000003,45.40140133350685,48.67299279008933,5.653549038827496
0.36,45.414335337909435,48.915232804007104,5.657977677072959
0.37,45.27562870898671,48.913090120272805,5.741898737664509
0.38,44.86760529794476,49.170519423132276,5.719873632433892
0.39,44.44082494397519,49.7162486004833,5.740027271075825
0.4,44.1800800259194,50.05026910442289,5.806618746314597
0.41000000000000003,44.19397466054393,50.0712101189586,5.762992145575426
0.42,44.0521762892551,50.68990811522202,5.817661242352377
0.43,43.39428231122666,50.67079028556417,5.840546742580057
0.44,43.010454397461835,50.93482098086449,5.8601412704858005
0.45,42.98311834414541,51.30192775282713,5.878542458099122
0.46,42.63509872861627,51.33328851640798,5.890768176923668
0.47000000000000003,42.30156103638145,51.64789320158996,5.952980071481565
0.48,42.424549452657914,51.54121690366382,5.920406788746886
0.49,41.849136231085254,51.92241496035778,5.968554980513648
