t,x,y,z,dx,dy,dz
0.0,48.071250380610536,48.78621928071158,3.0141690161512393,-50.44950530506114,56.66008576844064,0.8714741683085947
0.24,40.04937974525909,56.319901954438485,3.601138059644953,-12.630064657922048,42.14063417131547,3.2734323103508984
0.48,32.93142046161946,62.85866186247066,4.253271136073009,-34.98781619070678,28.467282963970774,2.1656024445261153
0.72,26.369331207019787,68.94008597929293,5.028599873891843,-26.825705646620918,42.07807409858788,2.463835714026686
0.96,20.802530028662453,73.11288558196121,5.811970310188757,-20.804471756997145,27.421578095254517,4.70613160801588
1.2,16.207656671937325,77.38014569446933,6.695673597978577,-11.080254397268504,-4.053590727718074,3.5211870671181487
1.44,12.414733141503,80.24717729851696,7.506261626912427,-9.49830272423776,-24.753065818973937,2.8480530692098114
1.68,9.390435546125373,82.30970407141443,8.506195352174231,-9.19648794391577,-30.00113018833963,2.483771778982657
1.92,7.119406830557666,83.4700282553951,9.38086490645659,-8.78033752721467,-3.092925901250055,4.225779346720742
2.16,5.4179147781878285,84.51977735267994,10.34787860490835,-5.765184502927639,4.240509522521279,3.4922145870982604
2.4,4.031874753963076,84.89350267222574,11.33995267805025,-5.234133520307182,-16.565648608138872,6.383455988675223
2.64,3.0518632363518914,84.90999909157843,12.192637752512004,-3.5708343680925054,16.13684177444793,6.5772094819245694
2.88,2.300949205900959,84.97943356549297,13.201386209417135,-3.3999770444846433,-29.418458989172905,2.343504527352138
3.12,1.7321923605727825,84.33362669246858,14.118197611919019,-2.3580015133396444,5.412237451892906,8.553239634623424
3.36,1.307371567619974,83.50178500804593,15.014187589227896,-1.2129943289210843,-3.4241033279740805,-2.482524130243405
3.6,0.9809850696165437,83.41254414222874,15.99580502736733,-1.2353442760406566,1.6100543864922656,-4.35910500190414
3.84,0.7447117439958197,82.38717734578617,16.952931025319508,-1.1284612908404625,1.5954841131278954,6.062714615904042
4.08,0.5664620426938116,81.81648977537013,17.86586245175912,-0.7035327081427241,-19.74635753389248,6.06131051541513
4.32,0.43195474064395745,80.9571709214659,18.8681715047769,-0.57947042302062,-24.331139813283244,-0.6654837261999091
4.5600000000000005,0.32985978767569424,80.36530225851101,19.837628939381524,-0.39652423797511815,13.335654120311574,8.483186154421901
4.8,0.2516973692045855,79.16233802482445,20.62425502190161,-0.18913349940161694,17.463945661324033,9.979225992939973
5.04,0.19356480047080865,78.14905439430068,21.376972558565054,-0.106011409790014,8.595586565193571,11.68502280867142
5.28,0.14972157601897385,77.00381974180056,22.336399056883735,-0.15691366363694215,-20.44589292253022,5.236134116093353
5.5200000000000005,0.11562921032491272,76.74298833468163,23.279117861820314,-0.18840912519639375,8.780549412488199,11.281215590158126
5.76,0.08895546791073858,75.86801873152683,24.12622018881686,-0.1178201331537343,3.7884685978033303,6.75336146442919
6.0,0.06957968398836087,74.97537178281398,25.0284089304602,-0.060320297372307596,21.618526160391866,9.914714111896501
6.24,0.053898929086498286,74.04054127511618,25.947491202382192,-0.05344578243574505,-25.583366684717475,7.813250403500206
6.48,0.04217228195327712,73.42959549814631,26.517624717543207,-0.034534880197317985,-9.690635427220059,1.5134910019255585
6.72,0.03280152144626767,72.19301825548696,27.300847458515204,-0.04736590105615024,-19.860272460524357,0.20676875809022022
6.96,0.02589368735064862,71.42572191681244,28.32752566457188,-0.026073256855271953,1.5248281159365433,-5.4944802446741505
7.2,0.020345592453307273,70.97035916659394,29.16006438011431,-0.019604848643623995,17.57442434771292,-4.224515837195668
7.44,0.016008020592497327,70.38563376004633,29.81858584863035,-0.017796394772585655,-31.99479886571453,6.96524265516382
7.68,0.012725993780954369,69.49586573740727,30.696502495653206,-0.005492873489753691,0.5554118844206641,4.6576338255526935
7.92,0.010107661015792092,68.69813007999204,31.366598429652896,-0.008790942253787404,-1.8782553679529883,15.473715791778659
8.16,0.00802119391942115,67.75626094211462,32.36971386534763,-0.007009621984308434,0.5384593321095963,-9.506561853269886
8.4,0.006414410297033578,67.33161377188901,33.14749334872057,-0.00656566621782273,-9.676230302117801,10.803838502662302
8.64,0.005084776712129369,66.67376078604435,33.696846642725355,-0.004621435621428305,-3.186825023334677,13.359261655482442
8.88,0.004087971637517574,65.2331082061614,34.55809987420439,-0.005355229119449301,-17.089705451055124,1.0695165224324228
9.120000000000001,0.003270341007315621,65.05499323978259,35.11954914190057,-0.001699364540941467,24.727283564928257,1.6733745065710082
9.36,0.0026582969954344155,63.70392606812289,35.99722732554041,-0.0017411714741250583,-18.21199594470636,11.800031491387472
9.6,0.0021294167682965846,62.97955490460245,36.52264083145662,-0.002531907375688286,-5.989738739767745,9.34365845820912
9.84,0.001722711551675162,62.51757584639003,37.54708863749708,-0.0011478614030063228,29.665993340306613,3.3875892137787105
10.08,0.0014033852741234143,61.70979131455355,37.916106841552505,-0.0014100783975110748,-0.021821510072186356,6.484489074684461
10.32,0.0011419129334760319,61.60424871265921,38.52505589002539,-0.0008357612090407959,-28.219707463190844,-16.823857212575604
10.56,0.000927557503127632,60.3440746624267,39.571231227490074,-0.0006074075241659371,14.131373104315571,0.0067833638802312635
10.8,0.000758119838003804,59.8518681032975,39.999342875104844,-0.0008659613236744815,12.560880422631726,-2.13045424965685
11.040000000000001,0.000621656697308315,58.947292600269606,41.00405889539345,-0.0003716370020644885,30.257102059777026,-0.9871558133079361
11.28,0.0005115818923348106,58.277386162058285,41.442431250104505,-0.0005405612231557354,-13.344638519380169,9.636192049113106
11.52,0.00041959762907296805,57.99160449130998,41.88386737564538,-0.00030234593866191456,-11.386028269947474,6.165761295058928
11.76,0.0003459191258410361,56.99468519014774,42.86030759333072,-0.00015376940527612667,-19.44028457974173,13.173958661859615
12.0,0.0002860257656618043,56.45408380596839,43.58148300106991,-0.0002470034846612894,1.2697564889508612,-1.9315239874631516
12.24,0.00023701616886526113,55.900596528391205,44.18739531819301,-0.00013398144979191208,5.237710650528243,4.2979438907977965
