t,x,y
0.9299999999999998,14.192129483944067,0.7738995942832213
0.9399999999999998,14.3331961796212,0.7630773493551534
0.9499999999999998,14.488855579540342,0.7539182437902227
0.9599999999999999,14.538806925801746,0.7416713695271744
0.9699999999999999,14.738768178900557,0.730314472397597
0.9799999999999999,14.803336646916595,0.7195951826916429
0.9899999999999999,14.978605518503324,0.7081768731338194
0.9999999999999999,15.135970638676541,0.698012743888756
1.0099999999999998,15.234911571829985,0.6903519845940906
1.0199999999999998,15.375009653339156,0.6809985954714342
1.0299999999999998,15.615034756391807,0.6695361495350041
1.0399999999999998,15.741649030789496,0.6588294142436925
1.0499999999999998,15.88906349077762,0.6539384201062488
1.0599999999999998,16.004468565285904,0.6414287562386871
1.0699999999999998,16.111368645165534,0.6361615046871562
1.0799999999999998,16.2872329244364,0.6255994275415028
1.0899999999999999,16.45829303500916,0.6170594776667503
1.0999999999999999,16.661321470871936,0.6114607658184559
1.1099999999999999,16.80544057033042,0.6036905620985188
1.1199999999999999,16.90820063557138,0.5941336482100544
1.13,17.140771448880884,0.587361572372725
1.14,17.318047407809278,0.578284252816473
1.15,17.50546257398682,0.5702535067419162
1.16,17.592450097856275,0.5648528949439267
1.17,17.810508050618893,0.5573068074116045
1.1799999999999997,18.03196607237477,0.5514032241826972
1.1899999999999997,18.093407907132875,0.5465669399847178
1.1999999999999997,18.400041448705164,0.5382347350977011
1.2099999999999997,18.52245052468802,0.5331324268100033
1.2199999999999998,18.744312757020275,0.525348710486858
1.2299999999999998,18.937866417825933,0.5219313374641126
1.2399999999999998,19.004745121001605,0.515626492621018
1.2499999999999998,19.194702214220502,0.5098279138564917
1.2599999999999998,19.477000270083916,0.5050250560653912
1.2699999999999998,19.725086740906622,0.49845250665505547
1.2799999999999998,19.911502990528245,0.49399841976925807
1.2899999999999998,20.084770419698586,0.4904565031696029
1.2999999999999998,20.297937019685865,0.48559790861205904
1.3099999999999998,20.489985739703645,0.4809441186543703
1.3199999999999998,20.743911129168765,0.4767977788821009
1.3299999999999998,20.858535856504517,0.47264019560844633
1.3399999999999999,21.026176511838766,0.4670288367246079
1.3499999999999999,21.31611359523203,0.46145729072344666
1.3599999999999999,21.5416212842154,0.45684905874457865
1.3699999999999999,21.766130546720543,0.4558412110576323
1.38,21.917464197514562,0.4501569425621477
1.3899999999999997,22.230331414357916,0.44663980226984207
1.3999999999999997,22.420866006580276,0.443046476401125
1.4099999999999997,22.66473424537315,0.43976898683147536
1.4199999999999997,22.83714425346763,0.43587630095462127
1.4299999999999997,23.061600207135935,0.43364695257447594
1.4399999999999997,23.443994494642705,0.42929392755144946
1.4499999999999997,23.6520540331744,0.4274916801942203
1.4599999999999997,23.938424149042472,0.4244733634107134
1.4699999999999998,24.15329085515884,0.42188306969923905
1.4799999999999998,24.375054885903918,0.420544268748415
1.4899999999999998,24.71298906863773,0.41591116131223627
1.4999999999999998,24.883470123469426,0.41352781856407245
1.5099999999999998,25.043013589034388,0.4132939976248816
1.5199999999999998,25.498311766258464,0.410625731406423
1.5299999999999998,25.577957577173834,0.40682630175853607
1.5399999999999998,25.895889605953638,0.40592365638993816
1.5499999999999998,26.101975985813162,0.40558040183135957
1.5599999999999998,26.473985318295778,0.40433672045490254
1.5699999999999998,26.840580476129073,0.40111722211843
1.5799999999999998,27.066615578971057,0.3990040048681093
1.5899999999999999,27.28003428043862,0.3970078828825467
1.5999999999999996,27.620058529384373,0.3955535918507003
1.6099999999999997,27.88833351835916,0.3951204548923324
1.6199999999999997,28.259062984307832,0.39422071656750063
1.6299999999999997,28.581581142112327,0.39263497928460095
1.6399999999999997,28.888996637700792,0.39303118539388315
1.6499999999999997,29.00445639477102,0.39197855032690415
1.6599999999999997,29.34453782948306,0.39209391005790445
1.6699999999999997,29.744657210664627,0.3893992243545638
1.6799999999999997,30.001783701637127,0.3915370025827701
1.6899999999999997,30.31544813078798,0.3907610937238042
1.6999999999999997,30.56259258335533,0.3909297441779611
1.7099999999999997,30.98099815784898,0.39107829703267316
1.7199999999999998,31.316132316621854,0.3905336307199099
1.7299999999999998,31.756093504541358,0.3905359280868416
1.7399999999999998,31.98963971569928,0.3896475560324624
1.7499999999999998,32.188384928114154,0.3902134560757839
1.7599999999999998,32.62400056778178,0.3919144819179226
1.7699999999999998,32.9085960105221,0.39226528806388833
1.7799999999999998,33.21456155238071,0.39344166316667356
1.7899999999999998,33.73399430784016,0.3928342335422793
1.7999999999999998,33.97927760774829,0.3930588967039222
1.8099999999999998,34.42470792429525,0.39487480622924775
1.8199999999999996,34.83032593406103,0.3976847148218553
1.8299999999999996,35.07053969510042,0.39824191274782683
1.8399999999999996,35.474885242880525,0.39781109183030133
1.8499999999999996,35.902470622534686,0.40048070210669284
1.8599999999999997,36.104527669903426,0.4026171856819518
1.8699999999999997,36.50574989647305,0.40505564990064385
1.8799999999999997,37.016790658238534,0.4067251306907164
1.8899999999999997,37.5269022681279,0.410204432577231
1.8999999999999997,37.85183959645977,0.4116070921525349
1.9099999999999997,38.10621390991379,0.4122757564784312
1.9199999999999997,38.462869241778975,0.4160223171156879
1.9299999999999997,38.887831290963284,0.41974206455498186
1.9399999999999997,39.3993011772818,0.4221940291305486
1.9499999999999997,39.893592636324385,0.42659202274884683
1.9599999999999997,40.27169801251696,0.42923553563572103
1.9699999999999998,40.47995522186874,0.43258809783640423
1.9799999999999998,41.04890148185831,0.4364610958143037
1.9899999999999998,41.30930934276558,0.4411876376146013
1.9999999999999998,41.82066239638181,0.44324426217216023
2.01,42.33514054068158,0.45080506671139786
2.0199999999999996,42.608634395144556,0.4521775821601472
2.03,43.23932662769251,0.458979975869896
2.0399999999999996,43.48288895181266,0.4624643341261347
2.05,44.21734757474806,0.4691199624048872
2.0599999999999996,44.4150820927853,0.4736043230838505
2.07,45.0429275647253,0.4801291172831922
2.0799999999999996,45.28774410080934,0.48746687962719737
2.09,45.749383946988196,0.4918302063126639
2.0999999999999996,46.258987928596724,0.4986657956783737
2.11,46.951526297510796,0.5054724762312591
2.1199999999999997,47.191725830566824,0.5142488673390262
2.13,47.6617238876775,0.5231720832837593
2.1399999999999997,48.27250877365476,0.5317660690279592
2.1499999999999995,48.57818343795663,0.540056881467679
2.1599999999999997,49.10623022301106,0.5491306642974917
2.1699999999999995,49.660736893523996,0.556440818629255
2.1799999999999997,50.028915941793876,0.566956949533575
2.1899999999999995,50.59739470521557,0.5777835596419097
2.1999999999999997,51.27585777198382,0.5852298032057759
2.2099999999999995,51.609443936454085,0.5955053534005841
2.2199999999999998,52.33580729978495,0.6080886416610873
2.2299999999999995,52.619519351788284,0.6224381623898814
2.2399999999999998,53.34848498362354,0.632948026500992
2.2499999999999996,53.85824744759089,0.643409238832647
2.26,54.31347266185644,0.6578663653020393
2.2699999999999996,54.833343994707974,0.675289447507009
2.28,55.38936658812525,0.6877921283527588
2.2899999999999996,55.890759540299726,0.7025241676017678
2.3,56.19924533342753,0.7160050252515358
2.3099999999999996,56.897248852234135,0.7331917154822196
2.32,57.31737442296531,0.7536834043090931
2.3299999999999996,58.03718522832105,0.7715104127577207
2.34,58.24479533489939,0.7896365316585202
2.3499999999999996,58.97637767532922,0.807637401369103
2.3599999999999994,59.52849046895911,0.8320595422903158
2.3699999999999997,59.94932005563264,0.8543769230760266
2.3799999999999994,60.32511620241268,0.8747924157486724
2.3899999999999997,61.16927534572938,0.8996111292105294
2.3999999999999995,61.64536964081504,0.92077639340983
2.4099999999999997,62.0461979452103,0.9472958571388204
2.4199999999999995,62.603163327725554,0.9757840819324997
2.4299999999999997,63.09800984786531,1.00475888375362
2.4399999999999995,63.66300096206384,1.0357802466568653
2.4499999999999997,63.82296749609529,1.067973873909635
2.4599999999999995,64.49984861825112,1.0935270582481553
2.4699999999999998,65.26398780111188,1.13273762701339
2.4799999999999995,65.49389133815251,1.1664074208241328
2.4899999999999998,65.87668490454074,1.2015775446722075
2.4999999999999996,66.44804807893657,1.2435823087147002
2.51,66.93677034308912,1.2841110405458158
2.5199999999999996,67.59493328986716,1.3226009519110578
2.53,67.86272511428227,1.3683179249384967
2.5399999999999996,68.07169414055538,1.4109763724624391
2.55,68.97226354315504,1.465969131012823
2.5599999999999996,68.97465466847162,1.5152889070762128
2.5699999999999994,69.35790593816638,1.5671789129124702
2.5799999999999996,69.83895608572462,1.6268932050133649
2.5899999999999994,70.4837649696023,1.6745706578336077
2.5999999999999996,70.87532296663645,1.7467052561806418
2.6099999999999994,71.2893452024627,1.7992949777593117
2.6199999999999997,71.59542469827072,1.8730353775328912
2.6299999999999994,71.90375866206033,1.9455274203719437
2.6399999999999997,72.02418381775733,2.0113446976723086
2.6499999999999995,72.25337467626593,2.088973349647675
2.6599999999999997,72.64192942834735,2.1619021925498307
2.6699999999999995,72.79027441045096,2.2452421362813277
2.6799999999999997,73.19511728218643,2.3328764510911535
2.6899999999999995,73.25895275682112,2.435320031158149
2.6999999999999997,73.57570259421551,2.523902318743298
2.7099999999999995,73.94019673067648,2.620579923788739
2.7199999999999998,74.02097278296637,2.7261341120251483
2.7299999999999995,73.82476579433391,2.8277627370419793
2.7399999999999998,74.17420451066592,2.9439717259009783
