t,x,y,dx,dy
0.0,10.096586983748962,5.094978242230684,-6.250804123227916,-12.73468353874261
0.039999999999999994,9.83229807809082,4.638582482285371,-7.551904836346068,-10.397636207031951
0.07999999999999999,9.596917801575167,4.205724130232004,-5.218023456121898,-10.114743974384595
0.11999999999999998,9.48039915662628,3.7997599558315134,-5.034707337690065,-9.011029484174685
0.15999999999999998,9.376337173628462,3.4454034623239815,-1.545643724026661,-7.895923634891119
0.19999999999999996,9.29261141731186,3.1297182584254672,-0.04863918913338239,-8.857432399616528
0.23999999999999996,9.33019505628881,2.83455308802196,-0.1152049083883071,-6.647495427302431
0.27999999999999997,9.393429758603666,2.5673564023450672,0.3315236929387311,-6.689626554674561
0.31999999999999995,9.495775186817822,2.343440272362312,2.159140426166232,-5.892165605578782
0.35999999999999993,9.63827508297872,2.1205111414572038,5.680503599105236,-4.928545659108934
0.3999999999999999,9.794955013849979,1.92938816987239,4.214871580405486,-4.469796922649593
0.43999999999999995,10.026346177397562,1.7473845096872143,2.860966249276373,-4.49928664486373
0.4799999999999999,10.31432666687197,1.5873235863833544,7.888928001499721,-3.290697354244685
0.5199999999999999,10.546422840953316,1.445208605164397,5.786982861054071,-3.721867610446594
0.5599999999999999,10.860164950140831,1.313354530969943,6.460270842549676,-2.863346346482743
0.5999999999999999,11.241672076053671,1.196537886847438,7.203099226285303,-2.5630410369625167
0.6399999999999999,11.596835947251135,1.0976340654786478,10.347658587441856,-2.392717373714852
0.6799999999999999,11.987207358684085,0.9973350207629417,9.803467675488946,-2.111050116311972
0.7199999999999999,12.385680791289928,0.9156359952508631,9.987418069744876,-2.26953059678452
0.7599999999999999,12.859150414855556,0.8349725753931073,16.97044219402835,-1.9816954960062745
0.7999999999999998,13.383172842155357,0.7688663095061753,16.62742166751775,-1.4275955361751116
0.8399999999999999,13.900390233253475,0.707169427482579,12.484723485245922,-1.5632113096811366
0.8799999999999999,14.463611367513629,0.6494843071931946,13.95448897565484,-1.1709258863230296
0.9199999999999998,15.112732668000202,0.6026971745644898,15.161131338326754,-1.2138181265054975
0.9599999999999999,15.787033902058365,0.5532939125721954,17.485666611827355,-1.1173935691306696
0.9999999999999999,16.449717176174563,0.5146227985264512,20.748869946658942,-1.0953830823473467
1.0399999999999998,17.168513507465097,0.477989457130824,12.250534748626933,-0.7283426245519529
1.0799999999999998,17.939083425910688,0.4435714795501729,18.888750559165715,-0.8294140994858097
1.1199999999999999,18.842345561659553,0.4159825874537669,25.67199524532691,-0.828417786680685
1.16,19.694693726675816,0.3879908203441271,26.860848298370684,-0.6803001521030119
1.1999999999999997,20.65292820555308,0.3641365641095517,22.51907601881601,-0.5962078542314693
1.2399999999999998,21.54144320377413,0.3439959727012611,25.443087612881982,-0.4808502959992289
1.2799999999999998,22.559947766707324,0.3233007488386816,30.60297156671254,-0.41745709116687024
1.3199999999999998,23.751584908162677,0.30737361642717803,28.783747744067796,-0.3232265367420766
1.3599999999999999,24.82478595567017,0.29140424871137693,24.547284715346223,-0.3254853410373997
1.3999999999999997,25.961254285311032,0.2779832269340477,23.376888006190256,-0.27405185000255017
1.4399999999999997,27.390216819376544,0.2657848628596527,34.40554485932648,-0.35256243380414887
1.4799999999999998,28.680720224748935,0.2568259288748579,35.21526750447924,-0.1964612541260209
1.5199999999999998,29.99204889602464,0.24748669221106795,40.89387744113924,-0.2133033871870751
1.5599999999999998,31.473788240553,0.24002927145028868,47.73017060676898,-0.1734459564440094
1.5999999999999996,33.063899329818334,0.23470429424226205,43.83279531372568,-0.0944598162554442
1.6399999999999997,34.61134837742624,0.23115349962403078,39.752808094075135,-0.12498977374296416
1.6799999999999997,36.46514679929051,0.2275850181559899,48.476816526764196,-0.010445736501278446
1.7199999999999998,38.292092011440104,0.22552265448118125,42.93829643907111,-0.031704957210919815
1.7599999999999998,39.929160339424506,0.22416839434861988,43.13997225531057,0.04008391458130944
1.7999999999999998,42.06853397217501,0.22527146949128465,55.427964384526604,0.03036139196956711
1.8399999999999996,44.29287052461659,0.22673565492510755,61.335161554193746,0.13461477841337555
1.8799999999999997,46.4602567304056,0.23059177260952982,45.241640240818015,0.1328150476474157
1.9199999999999997,48.56034388599759,0.23695575830476923,54.18990292234548,0.17798835883080422
1.9599999999999997,50.966608213684346,0.24507637268391588,55.526193909639005,0.1571420500837828
1.9999999999999998,53.67126138817773,0.2547355813816848,71.13893804862028,0.26905217544929094
2.0399999999999996,56.035174950110765,0.2656993474249487,64.44101760229478,0.3232265591575221
2.0799999999999996,58.92033351984006,0.2822158105533194,56.99592830408483,0.46391983381060165
2.1199999999999997,61.63393888983061,0.2996218425425477,80.02411570970253,0.6052564834890379
2.1599999999999997,64.82791357477205,0.32341480366071584,77.5546026563643,0.7108579654235303
2.1999999999999997,67.61066391897273,0.3528002293956529,82.99319012419937,0.806975029986571
2.2399999999999998,71.01411926699635,0.385971819284692,97.03364672413318,0.9814134690302865
2.28,73.8758583942837,0.428644773464228,99.33296267399646,1.282336227747507
2.32,77.36070826581083,0.47932524743877863,83.7994024286495,1.37441210142363
2.3599999999999994,81.17112743491622,0.5456933400900195,70.88907496638467,1.789914415556396
2.3999999999999995,84.37855442892663,0.6226733088971217,101.1475758943161,2.1513933509178393
2.4399999999999995,87.66238036373827,0.722313982364395,79.31391435906698,2.8370330489947904
2.4799999999999995,91.0783372628241,0.8508548879495182,104.99748080240533,3.2697760861628637
2.5199999999999996,94.83393431416623,1.0043993154364366,77.78277835129757,4.531490593880328
