t,x,y,z,dx,dy,dz
0.0,50.03905080314186,40.13772119447835,10.016442140171462,-20.333635681851803,-0.6798562895653504,2.699270980001245
0.24,45.533413398871986,44.37973852604698,10.546097916943085,-21.939791414779847,-6.743425420955646,-0.7206873246331043
0.48,40.62253406534049,48.67083210069048,10.99217353658464,-1.8069284237215015,28.009619598899917,3.389226695857701
0.72,35.70391266871069,52.42564418177037,11.685884160400864,-2.558275680241195,41.69675859047493,3.706224155964037
0.96,31.42191576690154,56.37992908572606,12.29646906626119,-17.858340948022942,7.77220970811095,-0.038985277310530364
1.2,27.204460465911673,60.026054378556125,13.027242603294924,-9.07688553128537,36.70244314671618,-2.1924444902701907
1.44,23.512013196248063,62.806096744306224,13.756010061685203,-12.19121316131509,27.33538297977111,-0.9999301002765151
1.68,20.194024326765685,65.67489393740392,14.604017430385897,-18.401029706358372,-4.230400674591692,-0.269832863926581
1.92,17.17315448471999,67.83359623123253,15.303005153775228,-4.502730262230443,-34.43293723045008,7.794184828665152
2.16,14.739688437510996,68.76295541881966,16.13570393932618,-5.040728571736281,-17.870342580161378,-2.8405902048590406
2.4,12.43970809459171,71.11717891717645,16.847746983736428,-5.138976062751908,7.646183339415074,4.8662166344446405
2.64,10.459714911259935,71.28729576567439,17.965929382843637,-0.6007813722509354,-6.219868596793276,3.5091854801501086
2.88,8.79725115733189,73.05836623921259,18.590574458917672,-11.061376613590312,37.01859450154643,5.898486491237463
3.12,7.35119616065957,72.64734373318021,19.51648317068458,-1.1705717058118807,-17.8609921178886,-5.624361389048886
3.36,6.159107725271226,73.89779854439487,20.47529297068074,-8.359275538635472,-12.778979883915326,10.62271449510024
3.6,5.17822605467262,73.80641432416732,21.207097686502678,-3.872330229317754,13.168477230503868,5.333071655947151
3.84,4.329441130195462,73.16871415162979,22.318027521709848,-2.3435364578636495,16.677952671542243,7.111759201034147
4.08,3.6717872553409956,72.9627053479229,23.07622192485209,-3.343002762496212,-47.23902812263577,11.924307356892086
4.32,3.0671705152004103,72.56564293990857,24.159411366068547,-2.9147127242904673,47.75882955103634,-6.640412428643458
4.5600000000000005,2.581015879208372,72.77422310658716,24.874501146562924,-1.8000203255841427,-2.522870320400216,-1.1860649527602618
4.8,2.1590346335556703,71.70456427478037,25.668618493934083,-1.9641945064706192,-36.66691521117855,-8.699034876389987
5.04,1.8144887648700638,71.72530741748754,26.68909151495086,-1.5566156984827018,35.795522200772666,16.162900426496208
5.28,1.5411091314480496,71.1378191524563,27.46809846047,-2.0943130131377643,13.332632575928073,-15.040602314531498
5.5200000000000005,1.3017377181195504,70.1368529137901,28.39731490701836,-0.5595967571772746,-8.792831381255382,3.2004545962447537
5.76,1.0863835273676548,69.76770828305852,28.937737331077365,-0.6494044213675352,5.11006303440081,0.15434787752428747
6.0,0.92511110057753,68.89425409090887,30.177464270477316,-0.8855929048591307,-48.20289582166561,4.5906891149638795
6.24,0.7818553511204267,68.10293754268447,30.735678632699777,-0.5341193373626609,-48.08840790002341,-7.968694792066572
6.48,0.6667510932155472,67.39760479923733,31.345899849722606,-0.9486365366922982,17.221160358046745,8.793286617579952
6.72,0.5658552558187534,67.2722914235996,32.3911196968098,0.012394390130857857,-2.4140257302592545,0.9806339475978803
6.96,0.4840632899127725,66.17079111847046,33.1486464645359,-0.5027716413288665,-36.117495200427584,20.66772242275306
