t,x,y,z
0.0,5.0,7.0,12.0
0.001,5.019692518942527,6.998004219200941,12.00266042785979
0.002,5.03917138239852,6.996016324186529,12.005440605979954
0.003,5.058438670256266,6.994035430502861,12.008338767827789
0.004,5.077496769113662,6.992060520854473,12.01135288243452
0.005,5.0963477070050045,6.990090721586115,12.014481208698582
0.006,5.114993559380715,6.988125135784535,12.01772195978701
0.007,5.133436379100631,6.986162869760976,12.021073356839393
0.008,5.151678203168103,6.984203034258969,12.024533629613297
0.009000000000000001,5.169721026929589,6.982244751397084,12.028101030598101
0.01,5.187566822265474,6.980287150501343,12.03177382475204
0.011,5.205217535191915,6.978329367753255,12.03555029123436
0.012,5.222675076430147,6.976370549095603,12.039428728416404
0.013000000000000001,5.239941340689409,6.974409847419418,12.043407442399417
0.014,5.257018189597974,6.972446425280589,12.047484757088899
0.015,5.273907448102887,6.970479455472866,12.051659016319531
0.016,5.2906109225041185,6.968508118094563,12.055928573319704
0.017,5.307130404418067,6.966531599899637,12.060291788403388
0.018000000000000002,5.323467650537442,6.964549097611496,12.064747040756934
0.019,5.33962439210923,6.962559816779344,12.06929272281464
0.02,5.355602338523776,6.960562972701461,12.073927237780135
0.021,5.371403172450303,6.958557789167118,12.078649002987518
0.022,5.3870285504491955,6.956543498645621,12.08345644945324
0.023,5.4024801108342455,6.95451934390149,12.088348016785034
0.024,5.417759463687986,6.952484575961046,12.093322159632804
0.025,5.432868196450582,6.95043845525061,12.09837734407776
0.026000000000000002,5.447807875913885,6.94838025186235,12.10351204656032
0.027,5.462580048292322,6.946309245578319,12.108724753819512
0.028,5.477186233415654,6.9442247249099465,12.114013966302405
0.029,5.491627928542423,6.942125987748924,12.119378195894177
0.03,5.5059066087804345,6.940012341449798,12.12481596565112
0.031,5.520023727496437,6.93788310291075,12.130325809540066
0.032,5.533980716725812,6.9357375986543826,12.13590627217776
0.033,5.547778988291427,6.933575164830076,12.141555908409652
0.034,5.5614199374022695,6.931395146942152,12.147273282327028
0.035,5.5749049377294195,6.9291969005204415,12.153056968214434
0.036000000000000004,5.588235343370558,6.9269797910291375,12.158905549936934
0.037,5.601412489738167,6.924743193894665,12.164817620571126
0.038,5.614437694013018,6.92248649458162,12.170791782134616
0.039,5.627312255597641,6.920209088668711,12.1768266453155
0.04,5.640037456433448,6.91791038188411,12.182920829310998
0.041,5.652614550841772,6.915589787022951,12.189072970051644
0.042,5.665044774586475,6.913246726585492,12.195281713039606
0.043000000000000003,5.677329350428359,6.910880634371182,12.201545708995118
0.044,5.689469483710604,6.908490954105782,12.207863617482593
0.045,5.701466362668265,6.9060771394744584,12.214234106755345
0.046,5.713321158737772,6.903638654154865,12.22065585360032
0.047,5.725035026866426,6.901174971850239,12.227127543182826
0.048,5.7366091048402765,6.898685575731331,12.233647870016153
0.049,5.748044512063032,6.89616995754776,12.240215539560278
0.05,5.759342353665429,6.893627619949435,12.246829263712137
0.051000000000000004,5.770503719227212,6.891058075563619,12.25348776246956
0.052000000000000005,5.781529682939884,6.888460846939639,12.260189763944172
0.053,5.792421303883937,6.885835466562543,12.266934004243115
0.054,5.803179626306067,6.883181476866752,12.273719227350742
0.055,5.813805679790799,6.880498430175489,12.280544185157899
0.056,5.824300478002872,6.877785887635764,12.287407639488107
0.057,5.8346650208389,6.875043420549361,12.294308359360313
0.058,5.844900294625566,6.872270610330956,12.301245120981031
0.059000000000000004,5.855007271989834,6.8694670482357125,12.308216708194722
0.06,5.8649869121174065,6.866632335359757,12.31522191239174
0.061,5.874840161011189,6.863766082640635,12.322259532416252
