t,x,y,z,dx,dy,dz
0.0,50.5,41.0,8.5,-22.78262652309877,21.138398956865956,1.6442275662317485
0.24,45.016925261782326,46.065129972615175,8.91794476560232,-22.810629056609287,20.96802504336665,1.8426040132410435
0.48,39.60087203370359,51.01504714778986,9.384080818506325,-22.22247905973768,20.181880091095536,2.040598968641177
0.72,34.394802068155094,55.708587224437856,9.89661070740681,-21.076811600953306,18.84847239530791,2.2283392056455114
0.96,29.519166751318075,60.02834724864928,10.452486000032396,-19.491771542319384,17.090643022675522,2.4011285196436347
1.2,25.062178986573088,63.89013550726735,11.047685506159327,-17.61344480433263,15.057845272250688,2.555599532082283
1.44,21.076230307020626,67.24621504921402,11.677554643765117,-15.59026070368941,12.900418143387014,2.6898425603026226
1.68,17.57992669184721,70.08292545195722,12.337147856195338,-13.552605167563343,10.749294009028745,2.8033111585353936
1.92,14.5640062622392,72.4144655990296,13.02152813873095,-11.601137061236273,8.70456390104755,2.8965731601884954
2.16,11.999010763531771,74.27499215891464,13.725997077553338,-9.803546674867562,6.832551912698818,2.9709947621690844
2.4,9.842946597917525,75.7108050650489,14.446248337033346,-8.197451233540676,5.169023349676991,3.0284278838636283
2.64,8.047804400111376,76.77374430341119,15.178451296477201,-6.796518246815083,3.7255721767314753,3.070946070083437
2.88,6.5644693460142705,77.51625150531495,15.919279148670558,-5.597438751112179,2.4967918192946854,3.1006469318167547
3.12,5.346015893197094,77.98808643005566,16.665897676747036,-4.586230080673204,1.4667092334811969,3.1195208471924616
3.36,4.34963906443959,78.23443150437544,17.415929431184757,-3.7432492577907226,0.6138741418844802,3.1293751159066687
3.6,3.5375595424438937,78.29503546490835,18.167404992647523,-3.0467428464453974,-0.08505682394934411,3.131799670394571
3.84,2.8772308704106813,78.20405950325171,18.918709626337368,-2.47515254845689,-0.6530084186315435,3.128160967087979
4.08,2.3411155284885994,77.99035375767765,19.668530713833515,-2.008453728579539,-1.11115928423078,3.119613012809964
4.32,1.9062271862203024,77.67796373647299,20.415809077306466,-1.628810922400703,-1.4783067177290832,3.107117640130582
4.5600000000000005,1.5535725886469656,77.28673170579513,21.15969570555764,-1.320792892830596,-1.770675653426224,3.0914685462557827
4.8,1.267576807284412,76.83290883682852,21.89951435588681,-1.0713214487742562,-2.0019943337110817,3.073315782486361
5.04,1.0355397458677174,76.32973037150909,22.63472988262295,-0.869478294905619,-2.1837104731694126,3.05318876807587
5.28,0.8471478896038583,75.78793030280549,23.36492180759039,-0.7062484454965983,-2.3252684209096515,3.0315168664064913
5.5200000000000005,0.6940500585242427,75.21618743653214,24.08976250494335,-0.5742490660387887,-2.434398166798019,3.008647232835756
5.76,0.5694972412032093,74.62150342099518,24.808999337801325,-0.467470068575242,-2.5173898645784902,2.984859933154212
6.0,0.46804183951163436,74.0095180395763,25.522440120911774,-0.38103989302020125,-2.579340674969899,2.960380567989887
6.24,0.3852894337328033,73.38476923265334,26.22994133361358,-0.3110219545562387,-2.624368709857208,2.9353906644139443
6.48,0.31769571337833924,72.75090568900889,26.931398597612496,-0.25424230247367596,-2.655793850738519,2.910036153211877
6.72,0.2624014004550459,72.11085960091502,27.626738998629644,-0.20814444588640058,-2.676289891102442,2.8844343369896706
6.96,0.2170986779779093,71.46698641858646,28.31591490343535,-0.17067129021030603,-2.6880081440408503,2.858679434251144
7.2,0.1799234220306401,70.82117759528627,28.998898982682796,-0.14016794601900884,-2.6926791511264128,2.8328470971455317
7.44,0.14936850565774237,70.17495128585632,29.675680208485645,-0.11530254378916016,-2.6916955160663747,2.80699805985455
7.68,0.12421411341606399,69.52952525319571,30.346260633387956,-0.0950031108806515,-2.6861779194891824,2.7811810303710445
7.92,0.10347177940489503,68.88587542310854,31.010652797486305,-0.0784060795745738,-2.677028965867521,2.755435045442937
8.16,0.08633948637159923,68.24478287251583,31.668877641112307,-0.064815119564126,-2.6649762322876995,2.7297913518516452
8.4,0.0721656079514523,67.60687157022264,32.32096282182565,-0.05366838367875015,-2.6506065214234695,2.704274905102011
8.64,0.06041995871322191,66.9726386843087,32.966941356977806,-0.04451176165528281,-2.634393834390721,2.678905596045297
8.88,0.05067053366994082,66.3424789387166,33.6068505276132,-0.03697805889973882,-2.6167211503247927,2.653699209225124
9.120000000000001,0.04256479270026899,65.71670421526288,34.240730992036596,-0.030769706299169197,-2.5978985160522825,2.628668222351962
9.36,0.03581462432593291,65.09555930590123,34.86862606977257,-0.025645359953667235,-2.578177068057812,2.603822428011881
9.6,0.030184201579665927,64.4792346382495,35.490581160170564,-0.021409005345506493,-2.5577604377517673,2.579169443097271
9.84,0.025480197788613098,63.867876530580524,36.106643271630595,-0.01790119868385398,-2.536813921386056,2.554715120069659
