t,x,y,z,dx,dy,dz
0.0,5.0103250166413185,7.000185836636369,11.968993599660577,22.721350367016058,-1.2396983504006087,74.66019074627894
0.03,5.49828378055209,6.931186964135409,12.124175921967533,15.486085182851184,8.959750184429595,13.954372297851478
0.06,5.873971607623219,6.874178125619287,12.326557117002649,1.4876289871285735,12.515631545707947,33.50741562305393
0.09,6.097386733763027,6.739768444844704,12.549466147810362,18.60486506133475,-12.048260912622482,-14.441485267447206
0.12,6.258876387884303,6.615281087282517,12.766333977696714,0.47690878187904673,11.103764971369856,12.960644212212173
0.15,6.309825366276203,6.447672570690404,12.993737842499904,2.34017653832052,3.8849997066117794,8.692743698550657
0.18,6.340257484401894,6.258957475327977,13.115373254054694,6.634645640342114,-29.22958386422806,-26.679226930061304
0.21,6.2811161814279375,6.061426092093129,13.220744871705213,-8.175773918588675,-19.70727416330601,2.788415367323978
0.24,6.188506044741291,5.83661354487526,13.232326862191286,-13.696432935115354,-7.0137018021487165,-7.738155476645261
0.27,6.0851831164665455,5.61643303985503,13.228888345011166,-11.86761682315182,-21.21595295479574,-49.356423704275585
0.3,5.923677443808045,5.419966270607917,13.182009033565677,-18.431911117572326,-4.994852479303518,-2.031553653431729
0.33,5.759796742787351,5.249669995593422,12.977631776352027,-3.7117843834093946,-11.493210411837936,-8.204962748411162
0.36,5.632224894963517,5.083972012962728,12.84012770734532,-5.154382699295638,-6.318947922566167,1.1002283102016008
0.39,5.463456802374334,4.984902412994534,12.614849346125402,-0.6372886042345272,-5.987737814937191,-54.556452087339494
0.42,5.324518519199171,4.918983190073305,12.398041149051377,-2.5389198875723196,-15.729712664267936,-4.615500664010142
0.45,5.208180250037489,4.850376932440035,12.253544260206414,3.694016724940866,-0.29759205682239553,2.710760162905899
0.48,5.137831487601745,4.844827376911219,11.952779435163704,-1.3969578694977827,-2.23617563935386,-1.1028476577748734
0.51,5.047886705957837,4.88217698171411,11.76749686113906,-3.3044840716870567,10.571793099118622,-33.91066842222881
0.54,5.027538187226396,4.936766066698021,11.546121863155733,-3.7721748270382705,-4.226459264991718,-8.481472433891213
0.5700000000000001,4.988380978312236,5.01452439726361,11.387570096984465,1.7366198263598562,-5.612100521400862,-47.896120399569554
0.6,5.018604262755917,5.118163207091687,11.236380987521018,-12.708099626467629,6.050227848289978,5.438154189337183
0.63,5.0697168850743335,5.223046038076761,11.136213094551517,9.591566314400097,6.710997782519371,16.96094335921498
0.66,5.120832658378698,5.375564963361481,11.015431896451371,-6.150504791561161,22.38257678954551,20.023553870489195
0.6900000000000001,5.219475984319836,5.508557218049281,10.965918955680014,-10.845677715919464,3.5754508042568887,-27.02907238951593
0.72,5.319651181814461,5.659372275503097,10.958695139200762,11.778624118512653,5.193681012192428,20.06259616938769
0.75,5.436455042596457,5.844110168682445,11.002101562542913,8.508251145285612,-2.2255025378935898,-9.165359067638747
0.78,5.544506653755384,5.990028328733584,11.093445995594427,4.655331636450228,7.838012421373605,-6.772158654806844
